3.785205483436584473e-01,5.789344310760498047e-01,6.742238819599151167e-01,5.400000214576721191e-01
2.492382526397705078e-01,6.710041761398315430e-01,6.450512883067130998e-01,6.399999856948852539e-01
6.383942365646362305e-01,5.844995379447937012e-01,7.206007626652717324e-01,5.299999713897705078e-01
6.677991151809692383e-01,5.844995379447937012e-01,7.194207158684730041e-01,4.799999892711639404e-01
5.813571214675903320e-01,5.844995379447937012e-01,6.983110487461090532e-01,5.299999713897705078e-01
5.000615715980529785e-01,5.844995379447937012e-01,6.654060983657836825e-01,5.699999928474426270e-01
5.015854239463806152e-01,5.844995379447937012e-01,6.843265119194984480e-01,5.799999833106994629e-01
4.902591705322265625e-01,5.844995379447937012e-01,6.733688250184058921e-01,6.299999952316284180e-01
4.953131079673767090e-01,5.844995379447937012e-01,6.703406849503517062e-01,6.000000238418579102e-01
5.367099642753601074e-01,5.844995379447937012e-01,6.855422762036323947e-01,5.799999833106994629e-01
5.016746520996093750e-01,5.844995379447937012e-01,7.013320425152778093e-01,5.099999904632568359e-01
4.817189574241638184e-01,5.844995379447937012e-01,6.650626742839813588e-01,6.000000238418579102e-01
5.147956013679504395e-01,5.844995379447937012e-01,7.057023790478705871e-01,5.500000119209289551e-01
5.089211463928222656e-01,5.844995379447937012e-01,6.832434487342834428e-01,5.799999833106994629e-01
5.185134410858154297e-01,5.844995379447937012e-01,6.805249628424644426e-01,6.200000047683715820e-01
2.525683045387268066e-01,6.616744399070739746e-01,6.483186358213424150e-01,5.899999737739562988e-01
6.041280031204223633e-01,6.831982731819152832e-01,6.752342964708805129e-01,6.399999856948852539e-01
3.190605938434600830e-01,6.336852312088012695e-01,6.158719901740551395e-01,6.899999976158142090e-01
4.823380112648010254e-01,6.965381503105163574e-01,7.108140617609024492e-01,5.699999928474426270e-01
2.522053122520446777e-01,6.873721480369567871e-01,6.338334454596042944e-01,6.600000262260437012e-01
1.745593398809432983e-01,7.355757355690002441e-01,6.049013815820216688e-01,6.600000262260437012e-01
2.061720043420791626e-01,6.322121024131774902e-01,6.289073339849710065e-01,6.700000166893005371e-01
5.549548268318176270e-01,6.367951631546020508e-01,7.486494281888007585e-01,5.299999713897705078e-01
4.332497715950012207e-01,6.388411521911621094e-01,6.325728413462639033e-01,6.700000166893005371e-01
5.005023479461669922e-01,6.786971092224121094e-01,6.473225222527980716e-01,6.700000166893005371e-01
5.281427502632141113e-01,5.823717117309570312e-01,6.607130570709704998e-01,6.100000143051147461e-01
6.040627360343933105e-01,5.819625258445739746e-01,6.930970579385757890e-01,5.199999809265136719e-01
4.878054261207580566e-01,5.819625258445739746e-01,6.583433896303176880e-01,5.699999928474426270e-01
5.016431212425231934e-01,5.819625258445739746e-01,6.749777469038963362e-01,6.000000238418579102e-01
5.927734971046447754e-01,5.841721892356872559e-01,7.076831254363059598e-01,5.199999809265136719e-01
5.552375912666320801e-01,5.841721892356872559e-01,6.809641966223716203e-01,5.600000023841857910e-01
6.170362234115600586e-01,5.841721892356872559e-01,7.031514221429824296e-01,5.000000000000000000e-01
5.645901560783386230e-01,5.841721892356872559e-01,6.684157803654671159e-01,5.899999737739562988e-01
4.672954976558685303e-01,5.842540264129638672e-01,6.595900046825409202e-01,6.399999856948852539e-01
5.303682088851928711e-01,5.841721892356872559e-01,7.027898359298706543e-01,5.400000214576721191e-01
5.397658348083496094e-01,5.841721892356872559e-01,6.909668493270874068e-01,5.899999737739562988e-01
5.086970925331115723e-01,5.841721892356872559e-01,6.732834923267364546e-01,5.600000023841857910e-01
6.137843728065490723e-01,5.841721892356872559e-01,7.053191787004471358e-01,5.000000000000000000e-01
5.974069237709045410e-01,5.841721892356872559e-01,6.860450851917266890e-01,5.699999928474426270e-01
5.714468955993652344e-01,5.841721892356872559e-01,6.886897313594818604e-01,5.400000214576721191e-01
5.699614882469177246e-01,5.841721892356872559e-01,6.748732525110244795e-01,5.899999737739562988e-01
