3.871772587299346924e-01,6.739504337310791016e-01,6.712494982779025898e-01,5.400000214576721191e-01
1.113749444484710693e-01,7.311564087867736816e-01,5.829975090175867347e-01,7.400000095367431641e-01
1.089983060956001282e-01,6.187903881072998047e-01,5.722344480454921722e-01,6.999999880790710449e-01
1.110710650682449341e-01,7.382764816284179688e-01,6.233984987437725112e-01,6.299999952316284180e-01
7.580839097499847412e-02,7.624191641807556152e-01,5.792378408461809070e-01,6.999999880790710449e-01
3.492025285959243774e-02,7.611916065216064453e-01,4.532044860161840716e-01,7.099999785423278809e-01
1.986618526279926300e-02,7.625828385353088379e-01,4.428459658939391530e-01,7.900000214576721191e-01
1.773429289460182190e-02,7.167525887489318848e-01,4.950820749253034836e-01,7.300000190734863281e-01
1.695541664958000183e-02,7.593092918395996094e-01,4.828453716635703885e-01,8.000000119209289551e-01
1.085223197937011719e+00,4.169735610485076904e-01,5.720199386216699988e-01,7.099999785423278809e-01
4.830222427845001221e-01,5.844995379447937012e-01,7.074864479899406478e-01,5.099999904632568359e-01
5.004436969757080078e-01,5.844995379447937012e-01,6.769254255294799849e-01,5.899999737739562988e-01
4.876473546028137207e-01,5.844995379447937012e-01,7.124929493665694835e-01,4.699999988079071045e-01
5.025131702423095703e-01,5.844995379447937012e-01,6.718904295563697948e-01,6.000000238418579102e-01
4.813548326492309570e-01,5.844995379447937012e-01,6.613731169700622914e-01,6.299999952316284180e-01
5.465199947357177734e-01,5.844995379447937012e-01,6.660752403736114324e-01,6.000000238418579102e-01
7.059316039085388184e-01,4.188558757305145264e-01,7.146314033865928117e-01,4.799999892711639404e-01
5.934725403785705566e-01,6.237826347351074219e-01,6.956993532180786310e-01,5.099999904632568359e-01
6.103075146675109863e-01,7.305834889411926270e-01,6.728871640563011125e-01,6.200000047683715820e-01
9.492540359497070312e-02,7.005483508110046387e-01,6.280279755871742697e-01,6.399999856948852539e-01
7.181324809789657593e-02,6.777969002723693848e-01,6.420291088894010123e-01,6.000000238418579102e-01
6.496483832597732544e-02,7.404861450195312500e-01,6.030780716612934578e-01,6.899999976158142090e-01
7.270265370607376099e-02,7.370488643646240234e-01,5.850311135128140050e-01,6.899999976158142090e-01
4.546319320797920227e-02,7.198625206947326660e-01,5.844895568490028337e-01,7.200000286102294922e-01
9.730799496173858643e-02,7.444962859153747559e-01,5.876724205911159071e-01,7.500000000000000000e-01
5.192438140511512756e-02,7.381946444511413574e-01,4.654978435672819659e-01,7.900000214576721191e-01
5.107643455266952515e-02,7.646288275718688965e-01,5.897867078334093627e-01,6.899999976158142090e-01
7.701825350522994995e-02,7.760046124458312988e-01,5.894059427455067279e-01,6.999999880790710449e-01
1.231566220521926880e-01,6.313937306404113770e-01,4.759557230770588010e-01,7.699999809265136719e-01
4.990869164466857910e-01,6.836075186729431152e-01,7.413060523569583449e-01,5.699999928474426270e-01
3.662657439708709717e-01,6.694492101669311523e-01,6.480133917927741738e-01,6.100000143051147461e-01
2.549537420272827148e-01,7.039855718612670898e-01,6.343537165224552021e-01,7.200000286102294922e-01
1.881885230541229248e-01,7.561993598937988281e-01,5.983106026053428561e-01,6.399999856948852539e-01
1.433723121881484985e-01,7.291104197502136230e-01,5.589865814149379553e-01,7.599999904632568359e-01
1.589044630527496338e-01,7.558720111846923828e-01,6.134146736562251512e-01,6.899999976158142090e-01
1.617971509695053101e-01,7.485882639884948730e-01,6.026326575875282643e-01,7.099999785423278809e-01
4.248713552951812744e-01,6.423602700233459473e-01,7.010435903072357311e-01,6.399999856948852539e-01
5.882562398910522461e-01,7.629920840263366699e-01,6.916914924979209456e-01,5.299999713897705078e-01
2.392350137233734131e-01,7.521892189979553223e-01,5.644193680584430606e-01,7.599999904632568359e-01
1.636645346879959106e-01,6.067599654197692871e-01,5.588539953529835236e-01,7.300000190734863281e-01
1.143153011798858643e-01,7.706031799316406250e-01,4.675266307592391701e-01,7.900000214576721191e-01
1.456499695777893066e-01,7.713397145271301270e-01,5.522808159887790946e-01,7.300000190734863281e-01
1.202325671911239624e-01,7.998199462890625000e-01,5.500168809294700978e-01,7.699999809265136719e-01
8.116517215967178345e-02,7.664293050765991211e-01,4.498617814853787533e-01,8.100000023841857910e-01
8.351826667785644531e-01,5.771339535713195801e-01,8.459677842259406555e-01,5.199999809265136719e-01
5.722247362136840820e-01,5.543825030326843262e-01,6.843897053599357072e-01,5.400000214576721191e-01
5.190597772598266602e-01,5.837630033493041992e-01,6.301376533508300515e-01,6.600000262260437012e-01
8.172876238822937012e-01,5.899828076362609863e-01,6.332727538049220950e-01,6.100000143051147461e-01
6.839678883552551270e-01,6.660119295120239258e-01,5.988627545535564201e-01,6.600000262260437012e-01
5.103614926338195801e-01,5.844995379447937012e-01,6.602340903878212153e-01,5.600000023841857910e-01
7.113329172134399414e-01,5.974302291870117188e-01,6.414997097849846064e-01,5.899999737739562988e-01
7.719633579254150391e-01,5.933382511138916016e-01,6.307873976230621293e-01,5.400000214576721191e-01
